# L and T dwarf data archive
# spty = L3.5  (Spectral type)
# spty_err = 0.5  (Spectral type uncertainty)
# objname = 2MASS J22244381-0158521  (Object name)
#
#     WAVELENGTH	#           FLUX	
#     (ANGSTROM)	#  (ERG/CM2/S/A)	
################	################	
      6611.76000	     1.25417e-17	
      6613.66000	     1.36265e-17	
      6615.56000	     1.32810e-17	
      6617.46000	     1.29933e-17	
      6619.36000	     1.20690e-17	
      6621.26000	     1.28876e-17	
      6623.16000	     1.16153e-17	
      6625.06000	     1.24680e-17	
      6626.96000	     1.38212e-17	
      6628.86000	     1.33452e-17	
      6630.77000	     1.42918e-17	
      6632.67000	     1.44632e-17	
      6634.57000	     1.35930e-17	
      6636.47000	     1.30742e-17	
      6638.37000	     1.33537e-17	
      6640.27000	     1.28100e-17	
      6642.17000	     1.30886e-17	
      6644.07000	     1.49703e-17	
      6645.97000	     1.45686e-17	
      6647.87000	     1.54193e-17	
      6649.77000	     1.64245e-17	
      6651.68000	     1.53483e-17	
      6653.58000	     1.47670e-17	
      6655.48000	     1.33283e-17	
      6657.38000	     1.45999e-17	
      6659.28000	     1.47685e-17	
      6661.18000	     1.40831e-17	
      6663.08000	     1.35457e-17	
      6664.98000	     1.50236e-17	
      6666.88000	     1.57848e-17	
      6668.78000	     1.58286e-17	
      6670.69000	     1.48743e-17	
      6672.59000	     1.60833e-17	
      6674.49000	     1.71664e-17	
      6676.39000	     1.55506e-17	
      6678.29000	     1.67542e-17	
      6680.19000	     1.54642e-17	
      6682.09000	     1.63368e-17	
      6683.99000	     1.67675e-17	
      6685.89000	     1.44774e-17	
      6687.79000	     1.53205e-17	
      6689.69000	     1.66741e-17	
      6691.60000	     1.71441e-17	
      6693.50000	     1.55956e-17	
      6695.40000	     1.64576e-17	
      6697.30000	     1.79061e-17	
      6699.20000	     1.58626e-17	
      6701.10000	     1.51592e-17	
      6703.00000	     1.63579e-17	
      6704.90000	     1.75498e-17	
      6706.80000	     1.65906e-17	
      6708.70000	     1.59002e-17	
      6710.61000	     1.71133e-17	
      6712.51000	     1.64574e-17	
      6714.41000	     1.75218e-17	
      6716.31000	     1.62650e-17	
      6718.21000	     1.77925e-17	
      6720.11000	     1.77282e-17	
      6722.01000	     1.72920e-17	
      6723.91000	     1.72666e-17	
      6725.81000	     1.87574e-17	
      6727.71000	     1.82487e-17	
      6729.61000	     1.71449e-17	
      6731.52000	     1.81925e-17	
      6733.42000	     1.92314e-17	
      6735.32000	     1.76685e-17	
      6737.22000	     1.82298e-17	
      6739.12000	     1.91318e-17	
      6741.02000	     1.96482e-17	
      6742.92000	     1.86077e-17	
      6744.82000	     1.78598e-17	
      6746.72000	     1.85184e-17	
      6748.62000	     1.76197e-17	
      6750.53000	     1.83443e-17	
      6752.43000	     1.85649e-17	
      6754.33000	     2.03680e-17	
      6756.23000	     1.99501e-17	
      6758.13000	     2.00418e-17	
      6760.03000	     2.00906e-17	
      6761.93000	     2.04611e-17	
      6763.83000	     2.00236e-17	
      6765.73000	     1.95444e-17	
      6767.63000	     2.22050e-17	
      6769.53000	     1.93097e-17	
      6771.44000	     1.96301e-17	
      6773.34000	     2.06311e-17	
      6775.24000	     1.98205e-17	
      6777.14000	     1.98420e-17	
      6779.04000	     1.96202e-17	
      6780.94000	     1.93327e-17	
      6782.84000	     1.89644e-17	
      6784.74000	     1.99865e-17	
      6786.64000	     2.07474e-17	
      6788.54000	     2.10669e-17	
      6790.45000	     2.05031e-17	
      6792.35000	     1.99236e-17	
      6794.25000	     1.98192e-17	
      6796.15000	     2.03145e-17	
      6798.05000	     2.00627e-17	
      6799.95000	     2.01504e-17	
      6801.85000	     2.01785e-17	
      6803.75000	     1.95417e-17	
      6805.65000	     1.97761e-17	
      6807.55000	     1.99744e-17	
      6809.45000	     1.99152e-17	
      6811.36000	     2.07710e-17	
      6813.26000	     1.88149e-17	
      6815.16000	     1.95868e-17	
      6817.06000	     2.03178e-17	
      6818.96000	     1.93854e-17	
      6820.86000	     1.95402e-17	
      6822.76000	     1.96793e-17	
      6824.66000	     1.82801e-17	
      6826.56000	     1.84564e-17	
      6828.46000	     1.99816e-17	
      6830.37000	     1.95122e-17	
      6832.27000	     1.97906e-17	
      6834.17000	     1.97935e-17	
      6836.07000	     1.98647e-17	
      6837.97000	     1.91189e-17	
      6839.87000	     1.97156e-17	
      6841.77000	     2.00921e-17	
      6843.67000	     2.15223e-17	
      6845.57000	     1.96827e-17	
      6847.47000	     1.98266e-17	
      6849.37000	     2.07119e-17	
      6851.28000	     2.03575e-17	
      6853.18000	     2.03880e-17	
      6855.08000	     1.93742e-17	
      6856.98000	     1.96552e-17	
      6858.88000	     2.12139e-17	
      6860.78000	     2.02088e-17	
      6862.68000	     1.89812e-17	
      6864.58000	     1.93766e-17	
      6866.48000	     1.75593e-17	
      6868.38000	     1.54464e-17	
      6870.29000	     1.44380e-17	
      6872.19000	     1.47932e-17	
      6874.09000	     1.49137e-17	
      6875.99000	     1.64146e-17	
      6877.89000	     1.67648e-17	
      6879.79000	     1.75513e-17	
      6881.69000	     1.74092e-17	
      6883.59000	     1.72439e-17	
      6885.49000	     1.73104e-17	
      6887.39000	     1.78178e-17	
      6889.29000	     1.56647e-17	
      6891.20000	     1.65691e-17	
      6893.10000	     1.57309e-17	
      6895.00000	     1.52643e-17	
      6896.90000	     1.58246e-17	
      6898.80000	     1.67732e-17	
      6900.70000	     1.68649e-17	
      6902.60000	     1.71991e-17	
      6904.50000	     1.64848e-17	
      6906.40000	     1.61688e-17	
      6908.30000	     1.66966e-17	
      6910.21000	     1.76060e-17	
      6912.11000	     1.80208e-17	
      6914.01000	     1.72386e-17	
      6915.91000	     1.82565e-17	
      6917.81000	     1.87072e-17	
      6919.71000	     1.84232e-17	
      6921.61000	     1.83400e-17	
      6923.51000	     1.83643e-17	
      6925.41000	     1.84202e-17	
      6927.31000	     1.94662e-17	
      6929.21000	     1.89240e-17	
      6931.12000	     1.93193e-17	
      6933.02000	     1.99182e-17	
      6934.92000	     1.96210e-17	
      6936.82000	     1.89501e-17	
      6938.72000	     1.81929e-17	
      6940.62000	     1.93744e-17	
      6942.52000	     2.13080e-17	
      6944.42000	     2.11258e-17	
      6946.32000	     1.89233e-17	
      6948.22000	     2.06263e-17	
      6950.13000	     2.29809e-17	
      6952.03000	     2.15180e-17	
      6953.93000	     2.18825e-17	
      6955.83000	     1.96002e-17	
      6957.73000	     1.84075e-17	
      6959.63000	     2.02687e-17	
      6961.53000	     2.14193e-17	
      6963.43000	     2.13016e-17	
      6965.33000	     1.95970e-17	
      6967.23000	     1.94176e-17	
      6969.13000	     1.91397e-17	
      6971.04000	     2.01224e-17	
      6972.94000	     2.02873e-17	
      6974.84000	     2.05239e-17	
      6976.74000	     2.08716e-17	
      6978.64000	     2.08640e-17	
      6980.54000	     2.10616e-17	
      6982.44000	     2.15245e-17	
      6984.34000	     2.04562e-17	
      6986.24000	     2.01681e-17	
      6988.14000	     2.03682e-17	
      6990.04000	     2.05361e-17	
      6991.95000	     1.97203e-17	
      6993.85000	     2.00586e-17	
      6995.75000	     1.92213e-17	
      6997.65000	     1.84132e-17	
      6999.55000	     2.06444e-17	
      7001.45000	     2.20232e-17	
      7003.35000	     2.16563e-17	
      7005.25000	     2.23222e-17	
      7007.15000	     2.16839e-17	
      7009.05000	     2.18293e-17	
      7010.96000	     2.20329e-17	
      7012.86000	     2.24052e-17	
      7014.76000	     2.19579e-17	
      7016.66000	     2.25477e-17	
      7018.56000	     2.09483e-17	
      7020.46000	     2.18992e-17	
      7022.36000	     2.35144e-17	
      7024.26000	     2.32349e-17	
      7026.16000	     2.37107e-17	
      7028.06000	     2.40042e-17	
      7029.96000	     2.32397e-17	
      7031.87000	     2.28617e-17	
      7033.77000	     2.44052e-17	
      7035.67000	     2.47222e-17	
      7037.57000	     2.58273e-17	
      7039.47000	     2.57374e-17	
      7041.37000	     2.57912e-17	
      7043.27000	     2.49368e-17	
      7045.17000	     2.54063e-17	
      7047.07000	     2.52327e-17	
      7048.97000	     2.51511e-17	
      7050.88000	     2.49673e-17	
      7052.78000	     2.66442e-17	
      7054.68000	     2.61281e-17	
      7056.58000	     2.44120e-17	
      7058.48000	     2.54475e-17	
      7060.38000	     2.72486e-17	
      7062.28000	     2.57008e-17	
      7064.18000	     2.80014e-17	
      7066.08000	     2.72253e-17	
      7067.98000	     2.53078e-17	
      7069.88000	     2.72290e-17	
      7071.79000	     2.72468e-17	
      7073.69000	     2.80555e-17	
      7075.59000	     2.79397e-17	
      7077.49000	     2.66698e-17	
      7079.39000	     2.73484e-17	
      7081.29000	     2.80635e-17	
      7083.19000	     2.89390e-17	
      7085.09000	     2.67896e-17	
      7086.99000	     2.72546e-17	
      7088.89000	     2.47444e-17	
      7090.80000	     2.44437e-17	
      7092.70000	     2.71922e-17	
      7094.60000	     2.60623e-17	
      7096.50000	     2.59676e-17	
      7098.40000	     2.72654e-17	
      7100.30000	     2.67410e-17	
      7102.20000	     2.69571e-17	
      7104.10000	     2.84955e-17	
      7106.00000	     2.88388e-17	
      7107.90000	     2.81693e-17	
      7109.80000	     2.82311e-17	
      7111.71000	     2.82818e-17	
      7113.61000	     2.87681e-17	
      7115.51000	     2.83522e-17	
      7117.41000	     2.74401e-17	
      7119.31000	     2.74547e-17	
      7121.21000	     2.81586e-17	
      7123.11000	     2.94972e-17	
      7125.01000	     2.89166e-17	
      7126.91000	     2.96332e-17	
      7128.81000	     2.72924e-17	
      7130.72000	     2.86459e-17	
      7132.62000	     2.89789e-17	
      7134.52000	     2.78563e-17	
      7136.42000	     2.80327e-17	
      7138.32000	     2.94736e-17	
      7140.22000	     2.89775e-17	
      7142.12000	     2.90579e-17	
      7144.02000	     2.92769e-17	
      7145.92000	     3.02446e-17	
      7147.82000	     3.01941e-17	
      7149.73000	     3.00211e-17	
      7151.63000	     3.00181e-17	
      7153.53000	     3.02680e-17	
      7155.43000	     2.94273e-17	
      7157.33000	     3.03656e-17	
      7159.23000	     2.99560e-17	
      7161.13000	     2.97092e-17	
      7163.03000	     3.04077e-17	
      7164.93000	     3.09823e-17	
      7166.83000	     3.18353e-17	
      7168.73000	     3.01916e-17	
      7170.64000	     3.02080e-17	
      7172.54000	     3.13291e-17	
      7174.44000	     3.22040e-17	
      7176.34000	     3.14362e-17	
      7178.24000	     3.10030e-17	
      7180.14000	     3.04872e-17	
      7182.04000	     3.08740e-17	
      7183.94000	     3.21702e-17	
      7185.84000	     3.12656e-17	
      7187.74000	     3.27216e-17	
      7189.65000	     3.10767e-17	
      7191.55000	     3.09106e-17	
      7193.45000	     3.23498e-17	
      7195.35000	     3.32826e-17	
      7197.25000	     3.19581e-17	
      7199.15000	     3.22671e-17	
      7201.05000	     3.29622e-17	
      7202.95000	     3.33168e-17	
      7204.85000	     3.26336e-17	
      7206.75000	     3.32004e-17	
      7208.65000	     3.31351e-17	
      7210.56000	     3.25898e-17	
      7212.46000	     3.30983e-17	
      7214.36000	     3.32068e-17	
      7216.26000	     3.30231e-17	
      7218.16000	     3.34471e-17	
      7220.06000	     3.30321e-17	
      7221.96000	     3.22479e-17	
      7223.86000	     3.31799e-17	
      7225.76000	     3.32366e-17	
      7227.66000	     3.41767e-17	
      7229.56000	     3.54234e-17	
      7231.47000	     3.43605e-17	
      7233.37000	     3.30034e-17	
      7235.27000	     3.40312e-17	
      7237.17000	     3.47211e-17	
      7239.07000	     3.35867e-17	
      7240.97000	     3.45089e-17	
      7242.87000	     3.40849e-17	
      7244.77000	     3.33316e-17	
      7246.67000	     3.62537e-17	
      7248.57000	     3.50584e-17	
      7250.48000	     3.60126e-17	
      7252.38000	     3.71321e-17	
      7254.28000	     3.55776e-17	
      7256.18000	     3.50220e-17	
      7258.08000	     3.47934e-17	
      7259.98000	     3.58214e-17	
      7261.88000	     3.70700e-17	
      7263.78000	     3.63466e-17	
      7265.68000	     3.52488e-17	
      7267.58000	     3.62535e-17	
      7269.48000	     3.61946e-17	
      7271.39000	     3.48092e-17	
      7273.29000	     3.69142e-17	
      7275.19000	     3.64012e-17	
      7277.09000	     3.68977e-17	
      7278.99000	     3.58689e-17	
      7280.89000	     3.64393e-17	
      7282.79000	     3.82804e-17	
      7284.69000	     3.72010e-17	
      7286.59000	     3.44548e-17	
      7288.49000	     3.63454e-17	
      7290.40000	     3.59993e-17	
      7292.30000	     3.64852e-17	
      7294.20000	     3.70501e-17	
      7296.10000	     3.80785e-17	
      7298.00000	     3.72346e-17	
      7299.90000	     3.66665e-17	
      7301.80000	     3.88423e-17	
      7303.70000	     3.98908e-17	
      7305.60000	     3.90914e-17	
      7307.50000	     3.72319e-17	
      7309.40000	     3.58745e-17	
      7311.31000	     3.62643e-17	
      7313.21000	     3.69103e-17	
      7315.11000	     3.84666e-17	
      7317.01000	     3.81403e-17	
      7318.91000	     3.78240e-17	
      7320.81000	     3.82524e-17	
      7322.71000	     3.73390e-17	
      7324.61000	     3.73868e-17	
      7326.51000	     3.67050e-17	
      7328.41000	     3.81366e-17	
      7330.31000	     3.82449e-17	
      7332.22000	     3.84718e-17	
      7334.12000	     3.85286e-17	
      7336.02000	     3.82282e-17	
      7337.92000	     3.78608e-17	
      7339.82000	     3.83232e-17	
      7341.72000	     3.66771e-17	
      7343.62000	     3.95129e-17	
      7345.52000	     3.56670e-17	
      7347.42000	     3.67541e-17	
      7349.32000	     3.76682e-17	
      7351.23000	     3.62867e-17	
      7353.13000	     3.65138e-17	
      7355.03000	     3.56262e-17	
      7356.93000	     3.73355e-17	
      7358.83000	     3.81469e-17	
      7360.73000	     3.78946e-17	
      7362.63000	     3.72899e-17	
      7364.53000	     3.76027e-17	
      7366.43000	     3.70789e-17	
      7368.33000	     3.67661e-17	
      7370.24000	     3.90180e-17	
      7372.14000	     3.76443e-17	
      7374.04000	     3.61748e-17	
      7375.94000	     3.67161e-17	
      7377.84000	     3.59580e-17	
      7379.74000	     3.56465e-17	
      7381.64000	     3.61221e-17	
      7383.54000	     3.58633e-17	
      7385.44000	     3.55012e-17	
      7387.34000	     3.55585e-17	
      7389.24000	     3.53112e-17	
      7391.15000	     3.63849e-17	
      7393.05000	     3.59135e-17	
      7394.95000	     3.62590e-17	
      7396.85000	     3.71891e-17	
      7398.75000	     3.56546e-17	
      7400.65000	     3.53176e-17	
      7402.55000	     3.68601e-17	
      7404.45000	     3.75160e-17	
      7406.35000	     3.65557e-17	
      7408.25000	     3.49759e-17	
      7410.16000	     3.57159e-17	
      7412.06000	     3.53407e-17	
      7413.96000	     3.29446e-17	
      7415.86000	     3.36924e-17	
      7417.76000	     3.46314e-17	
      7419.66000	     3.45007e-17	
      7421.56000	     3.49050e-17	
      7423.46000	     3.47949e-17	
      7425.36000	     3.29152e-17	
      7427.26000	     3.30887e-17	
      7429.16000	     3.36133e-17	
      7431.07000	     3.34386e-17	
      7432.97000	     3.46176e-17	
      7434.87000	     3.39240e-17	
      7436.77000	     3.44814e-17	
      7438.67000	     3.51004e-17	
      7440.57000	     3.45759e-17	
      7442.47000	     3.34123e-17	
      7444.37000	     3.40682e-17	
      7446.27000	     3.42670e-17	
      7448.17000	     3.27289e-17	
